9.999999999999990008e-01,1.990362488825249450e-16,1.022245712861658333e-17,1.935517516709894417e-16,2.044961094341389967e-17,-1.436197984055552418e-16
5.611178901806740616e-06,1.002259710696637551e+00,1.003866787867937517e-02,-5.228444795988010997e-05,2.803627403504841461e-03,3.708490376212140728e-05
5.540325896471804583e-04,2.259380180806115634e-01,1.003871027310784703e+00,-5.230146522595583748e-03,2.803578511182858723e-01,3.707265787905138655e-03
1.380603663991905941e-03,-2.046326857123796292e-02,-8.790077481367109674e-03,9.842197764394596815e-01,9.183654281902755567e-01,1.185656134565265217e-02
1.241418804083641242e-03,1.634315539971005482e-02,-2.629050866343162970e-02,-2.031544686361137341e-03,9.445062445119627448e-01,2.470162501684212541e-03
-3.115915943740550929e-05,-5.818802314291312422e-02,2.951178164653999684e-03,-8.886032744295924157e-02,8.189599097951610895e-01,1.085822187445409259e+00
